"StageName","StageType","Result","Resource Start","Direction","Name","Field","Row","Type","Value"
,,,,IN,"Collection In","temp ","3","Text","289.26 °F"
,,,,IN,"Collection In","description","3","Text","Broken clouds"
,,,,IN,"Collection In","feels_like","3","Text","288.39 °F"
,,,,IN,"Collection In","temp_max","3","Text","290.97 °F"
,,,,IN,"Collection In"," temp_min ","3","Text","288.25 °F"
,,,,IN,"Collection In","humidity","3","Text","56 %"
,,,,IN,"Collection In","speed","3","Text","4.63 m/h"
,,,,IN,"Collection In","pressure","3","Text","1013 hPa"
,,,,IN,"Collection In","name","4","Text","Tokyo"
,,,,IN,"Collection In","country ","4","Text","JP"
,,,,IN,"Collection In","temp ","4","Text","18.23 °C"
,,,,IN,"Collection In","description","4","Text","Clear sky"
,,,,IN,"Collection In","feels_like","4","Text","17.83 °C"
,,,,IN,"Collection In","temp_max","4","Text","19.24 °C"
,,,,IN,"Collection In"," temp_min ","4","Text","15.9 °C"
,,,,IN,"Collection In","humidity","4","Text","66 %"
,,,,IN,"Collection In","speed","4","Text","6.69 m/s"
,,,,IN,"Collection In","pressure","4","Text","1016 hPa"
,,,,IN,"Collection In","name","5","Text","Sydney"
,,,,IN,"Collection In","country ","5","Text","AU"
,,,,IN,"Collection In","temp ","5","Text","14.5 °C"
,,,,IN,"Collection In","description","5","Text","Light rain"
,,,,IN,"Collection In","feels_like","5","Text","14.49 °C"
,,,,IN,"Collection In","temp_max","5","Text","14.97 °C"
,,,,IN,"Collection In"," temp_min ","5","Text","13.83 °C"
,,,,IN,"Collection In","humidity","5","Text","95 %"
,,,,IN,"Collection In","speed","5","Text","1.54 m/s"
,,,,IN,"Collection In","pressure","5","Text","1025 hPa"
,,,,IN,"Collection In","name","6","Text","Rome"
,,,,IN,"Collection In","country ","6","Text","US"
,,,,IN,"Collection In","temp ","6","Text","19.8 °C"
,,,,IN,"Collection In","description","6","Text","Broken clouds"
,,,,IN,"Collection In","feels_like","6","Text","20.08 °C"
,,,,IN,"Collection In","temp_max","6","Text","21.37 °C"
,,,,IN,"Collection In"," temp_min ","6","Text","18.52 °C"
,,,,IN,"Collection In","humidity","6","Text","86 %"
,,,,IN,"Collection In","speed","6","Text","0 m/s"
,,,,IN,"Collection In","pressure","6","Text","1016 hPa"
,,,,IN,"Collection In","name","7","Text","Shanghai"
,,,,IN,"Collection In","country ","7","Text","CN"
,,,,IN,"Collection In","temp ","7","Text","290.66 °F"
,,,,IN,"Collection In","description","7","Text","Clear sky"
,,,,IN,"Collection In","feels_like","7","Text","290.61 °F"
,,,,IN,"Collection In","temp_max","7","Text","291.07 °F"
,,,,IN,"Collection In"," temp_min ","7","Text","289.08 °F"
,,,,IN,"Collection In","humidity","7","Text","82 %"
,,,,IN,"Collection In","speed","7","Text","5 m/h"
,,,,IN,"Collection In","pressure","7","Text","1017 hPa"
,,,,IN,"Collection In","name","8","Text","Dubai"
,,,,IN,"Collection In","country ","8","Text","AE"
,,,,IN,"Collection In","temp ","8","Text","303.92 °F"
,,,,IN,"Collection In","description","8","Text","Clear sky"
,,,,IN,"Collection In","feels_like","8","Text","305.58 °F"
,,,,IN,"Collection In","temp_max","8","Text","304.11 °F"
,,,,IN,"Collection In"," temp_min ","8","Text","303.29 °F"
,,,,IN,"Collection In","humidity","8","Text","51 %"
,,,,IN,"Collection In","speed","8","Text","6.17 m/h"
,,,,IN,"Collection In","pressure","8","Text","1007 hPa"
,,,,IN,"Collection In","name","9","Text","Toronto"
,,,,IN,"Collection In","country ","9","Text","CA"
,,,,IN,"Collection In","temp ","9","Text","57.06 °F"
,,,,IN,"Collection In","description","9","Text","Clear sky"
,,,,IN,"Collection In","feels_like","9","Text","55.62 °F"
,,,,IN,"Collection In","temp_max","9","Text","58.51 °F"
,,,,IN,"Collection In"," temp_min ","9","Text","55.18 °F"
,,,,IN,"Collection In","humidity","9","Text","67 %"
,,,,IN,"Collection In","speed","9","Text","18.41 m/h"
,,,,IN,"Collection In","pressure","9","Text","1017 hPa"
,,,,IN,"Collection In","name","10","Text","Rio de Janeiro"
,,,,IN,"Collection In","country ","10","Text","BR"
,,,,IN,"Collection In","temp ","10","Text","85.41 °F"
,,,,IN,"Collection In","description","10","Text","Clear sky"
,,,,IN,"Collection In","feels_like","10","Text","90.66 °F"
,,,,IN,"Collection In","temp_max","10","Text","89.6 °F"
,,,,IN,"Collection In"," temp_min ","10","Text","84.16 °F"
,,,,IN,"Collection In","humidity","10","Text","62 %"
,,,,IN,"Collection In","speed","10","Text","9.22 m/h"
,,,,IN,"Collection In","pressure","10","Text","1013 hPa"
,,,,IN,"Collection In","name","11","Text","Berlin"
,,,,IN,"Collection In","country ","11","Text","DE"
,,,,IN,"Collection In","temp ","11","Text","72.1 °F"
,,,,IN,"Collection In","description","11","Text","Clear sky"
,,,,IN,"Collection In","feels_like","11","Text","71.37 °F"
,,,,IN,"Collection In","temp_max","11","Text","73.42 °F"
,,,,IN,"Collection In"," temp_min ","11","Text","70.09 °F"
,,,,IN,"Collection In","humidity","11","Text","50 %"
,,,,IN,"Collection In","speed","11","Text","11.5 m/h"
,,,,IN,"Collection In","pressure","11","Text","1006 hPa"
,,,,IN,"Collection In","name","12","Text","Cairo"
,,,,IN,"Collection In","country ","12","Text","EG"
,,,,IN,"Collection In","temp ","12","Text","88.56 °F"
,,,,IN,"Collection In","description","12","Text","Clear sky"
,,,,IN,"Collection In","feels_like","12","Text","85.53 °F"
,,,,IN,"Collection In","temp_max","12","Text","88.56 °F"
,,,,IN,"Collection In"," temp_min ","12","Text","87.42 °F"
,,,,IN,"Collection In","humidity","12","Text","25 %"
,,,,IN,"Collection In","speed","12","Text","12.66 m/h"
,,,,IN,"Collection In","pressure","12","Text","1011 hPa"
,,,,IN,"Collection In","name","13","Text","Mexico City"
,,,,IN,"Collection In","country ","13","Text","MX"
,,,,IN,"Collection In","temp ","13","Text","16.96 °C"
,,,,IN,"Collection In","description","13","Text","Clear sky"
,,,,IN,"Collection In","feels_like","13","Text","15.89 °C"
,,,,IN,"Collection In","temp_max","13","Text","16.96 °C"
,,,,IN,"Collection In"," temp_min ","13","Text","10.25 °C"
,,,,IN,"Collection In","humidity","13","Text","45 %"
,,,,IN,"Collection In","speed","13","Text","2.06 m/s"
,,,,IN,"Collection In","pressure","13","Text","1024 hPa"
,,,,IN,"Collection In","name","14","Text","Singapore"
,,,,IN,"Collection In","country ","14","Text","SG"
,,,,IN,"Collection In","temp ","14","Text","84.15 °F"
,,,,IN,"Collection In","description","14","Text","Broken clouds"
,,,,IN,"Collection In","feels_like","14","Text","95.18 °F"
,,,,IN,"Collection In","temp_max","14","Text","86.2 °F"
,,,,IN,"Collection In"," temp_min ","14","Text","79.92 °F"
,,,,IN,"Collection In","humidity","14","Text","82 %"
,,,,IN,"Collection In","speed","14","Text","8.05 m/h"
,,,,IN,"Collection In","pressure","14","Text","1009 hPa"
,,,,IN,"Collection In","name","15","Text","Kyiv"
,,,,IN,"Collection In","country ","15","Text","UA"
,,,,IN,"Collection In","temp ","15","Text","20.37 °C"
,,,,IN,"Collection In","description","15","Text","Few clouds"
,,,,IN,"Collection In","feels_like","15","Text","19.53 °C"
,,,,IN,"Collection In","temp_max","15","Text","20.37 °C"
,,,,IN,"Collection In"," temp_min ","15","Text","20.37 °C"
,,,,IN,"Collection In","humidity","15","Text","41 %"
,,,,IN,"Collection In","speed","15","Text","4.9 m/s"
,,,,IN,"Collection In","pressure","15","Text","1014 hPa"
,,,,OUT,"Collection Out",,,,
,,,,OUT,"Collection Out","name","1","Text","New York"
,,,,OUT,"Collection Out","country ","1","Text","US"
,,,,OUT,"Collection Out","temp ","1","Text","55.83 °F"
,,,,OUT,"Collection Out","description","1","Text","Overcast clouds"
,,,,OUT,"Collection Out","feels_like","1","Text","54.59 °F"
,,,,OUT,"Collection Out","temp_max","1","Text","59.72 °F"
,,,,OUT,"Collection Out"," temp_min ","1","Text","51.98 °F"
,,,,OUT,"Collection Out","humidity","1","Text","74 %"
,,,,OUT,"Collection Out","speed","1","Text","12.66 m/h"
,,,,OUT,"Collection Out","pressure","1","Text","1023 hPa"
,,,,OUT,"Collection Out","name","2","Text","London"
,,,,OUT,"Collection Out","country ","2","Text","GB"
,,,,OUT,"Collection Out","temp ","2","Text","11.1 °C"
,,,,OUT,"Collection Out","description","2","Text","Light rain"
,,,,OUT,"Collection Out","feels_like","2","Text","10.59 °C"
,,,,OUT,"Collection Out","temp_max","2","Text","13.49 °C"
,,,,OUT,"Collection Out"," temp_min ","2","Text","9.49 °C"
,,,,OUT,"Collection Out","humidity","2","Text","89 %"
,,,,OUT,"Collection Out","speed","2","Text","6.69 m/s"
,,,,OUT,"Collection Out","pressure","2","Text","1009 hPa"
,,,,OUT,"Collection Out","name","3","Text","Paris"
,,,,OUT,"Collection Out","country ","3","Text","FR"
,,,,OUT,"Collection Out","temp ","3","Text","289.26 °F"
,,,,OUT,"Collection Out","description","3","Text","Broken clouds"
,,,,OUT,"Collection Out","feels_like","3","Text","288.39 °F"
,,,,OUT,"Collection Out","temp_max","3","Text","290.97 °F"
,,,,OUT,"Collection Out"," temp_min ","3","Text","288.25 °F"
,,,,OUT,"Collection Out","humidity","3","Text","56 %"
,,,,OUT,"Collection Out","speed","3","Text","4.63 m/h"
,,,,OUT,"Collection Out","pressure","3","Text","1013 hPa"
,,,,OUT,"Collection Out","name","4","Text","Tokyo"
,,,,OUT,"Collection Out","country ","4","Text","JP"
,,,,OUT,"Collection Out","temp ","4","Text","18.23 °C"
,,,,OUT,"Collection Out","description","4","Text","Clear sky"
,,,,OUT,"Collection Out","feels_like","4","Text","17.83 °C"
,,,,OUT,"Collection Out","temp_max","4","Text","19.24 °C"
,,,,OUT,"Collection Out"," temp_min ","4","Text","15.9 °C"
,,,,OUT,"Collection Out","humidity","4","Text","66 %"
,,,,OUT,"Collection Out","speed","4","Text","6.69 m/s"
,,,,OUT,"Collection Out","pressure","4","Text","1016 hPa"
,,,,OUT,"Collection Out","name","5","Text","Sydney"
,,,,OUT,"Collection Out","country ","5","Text","AU"
,,,,OUT,"Collection Out","temp ","5","Text","14.5 °C"
,,,,OUT,"Collection Out","description","5","Text","Light rain"
,,,,OUT,"Collection Out","feels_like","5","Text","14.49 °C"
,,,,OUT,"Collection Out","temp_max","5","Text","14.97 °C"
,,,,OUT,"Collection Out"," temp_min ","5","Text","13.83 °C"
,,,,OUT,"Collection Out","humidity","5","Text","95 %"
,,,,OUT,"Collection Out","speed","5","Text","1.54 m/s"
,,,,OUT,"Collection Out","pressure","5","Text","1025 hPa"
,,,,OUT,"Collection Out","name","6","Text","Rome"
,,,,OUT,"Collection Out","country ","6","Text","US"
,,,,OUT,"Collection Out","temp ","6","Text","19.8 °C"
,,,,OUT,"Collection Out","description","6","Text","Broken clouds"
,,,,OUT,"Collection Out","feels_like","6","Text","20.08 °C"
,,,,OUT,"Collection Out","temp_max","6","Text","21.37 °C"
,,,,OUT,"Collection Out"," temp_min ","6","Text","18.52 °C"
,,,,OUT,"Collection Out","humidity","6","Text","86 %"
,,,,OUT,"Collection Out","speed","6","Text","0 m/s"
,,,,OUT,"Collection Out","pressure","6","Text","1016 hPa"
,,,,OUT,"Collection Out","name","7","Text","Shanghai"
,,,,OUT,"Collection Out","country ","7","Text","CN"
,,,,OUT,"Collection Out","temp ","7","Text","290.66 °F"
,,,,OUT,"Collection Out","description","7","Text","Clear sky"
,,,,OUT,"Collection Out","feels_like","7","Text","290.61 °F"
,,,,OUT,"Collection Out","temp_max","7","Text","291.07 °F"
,,,,OUT,"Collection Out"," temp_min ","7","Text","289.08 °F"
,,,,OUT,"Collection Out","humidity","7","Text","82 %"
,,,,OUT,"Collection Out","speed","7","Text","5 m/h"
,,,,OUT,"Collection Out","pressure","7","Text","1017 hPa"
,,,,OUT,"Collection Out","name","8","Text","Dubai"
,,,,OUT,"Collection Out","country ","8","Text","AE"
,,,,OUT,"Collection Out","temp ","8","Text","303.92 °F"
,,,,OUT,"Collection Out","description","8","Text","Clear sky"
,,,,OUT,"Collection Out","feels_like","8","Text","305.58 °F"
,,,,OUT,"Collection Out","temp_max","8","Text","304.11 °F"
,,,,OUT,"Collection Out"," temp_min ","8","Text","303.29 °F"
,,,,OUT,"Collection Out","humidity","8","Text","51 %"
,,,,OUT,"Collection Out","speed","8","Text","6.17 m/h"
,,,,OUT,"Collection Out","pressure","8","Text","1007 hPa"
,,,,OUT,"Collection Out","name","9","Text","Toronto"
,,,,OUT,"Collection Out","country ","9","Text","CA"
,,,,OUT,"Collection Out","temp ","9","Text","57.06 °F"
,,,,OUT,"Collection Out","description","9","Text","Clear sky"
,,,,OUT,"Collection Out","feels_like","9","Text","55.62 °F"
,,,,OUT,"Collection Out","temp_max","9","Text","58.51 °F"
,,,,OUT,"Collection Out"," temp_min ","9","Text","55.18 °F"
,,,,OUT,"Collection Out","humidity","9","Text","67 %"
,,,,OUT,"Collection Out","speed","9","Text","18.41 m/h"
,,,,OUT,"Collection Out","pressure","9","Text","1017 hPa"
,,,,OUT,"Collection Out","name","10","Text","Rio de Janeiro"
,,,,OUT,"Collection Out","country ","10","Text","BR"
,,,,OUT,"Collection Out","temp ","10","Text","85.41 °F"
,,,,OUT,"Collection Out","description","10","Text","Clear sky"
,,,,OUT,"Collection Out","feels_like","10","Text","90.66 °F"
,,,,OUT,"Collection Out","temp_max","10","Text","89.6 °F"
,,,,OUT,"Collection Out"," temp_min ","10","Text","84.16 °F"
,,,,OUT,"Collection Out","humidity","10","Text","62 %"
,,,,OUT,"Collection Out","speed","10","Text","9.22 m/h"
,,,,OUT,"Collection Out","pressure","10","Text","1013 hPa"
,,,,OUT,"Collection Out","name","11","Text","Berlin"
,,,,OUT,"Collection Out","country ","11","Text","DE"
,,,,OUT,"Collection Out","temp ","11","Text","72.1 °F"
,,,,OUT,"Collection Out","description","11","Text","Clear sky"
,,,,OUT,"Collection Out","feels_like","11","Text","71.37 °F"
,,,,OUT,"Collection Out","temp_max","11","Text","73.42 °F"
,,,,OUT,"Collection Out"," temp_min ","11","Text","70.09 °F"
,,,,OUT,"Collection Out","humidity","11","Text","50 %"
,,,,OUT,"Collection Out","speed","11","Text","11.5 m/h"
,,,,OUT,"Collection Out","pressure","11","Text","1006 hPa"
,,,,OUT,"Collection Out","name","12","Text","Cairo"
,,,,OUT,"Collection Out","country ","12","Text","EG"
,,,,OUT,"Collection Out","temp ","12","Text","88.56 °F"
,,,,OUT,"Collection Out","description","12","Text","Clear sky"
,,,,OUT,"Collection Out","feels_like","12","Text","85.53 °F"
,,,,OUT,"Collection Out","temp_max","12","Text","88.56 °F"
,,,,OUT,"Collection Out"," temp_min ","12","Text","87.42 °F"
,,,,OUT,"Collection Out","humidity","12","Text","25 %"
,,,,OUT,"Collection Out","speed","12","Text","12.66 m/h"
,,,,OUT,"Collection Out","pressure","12","Text","1011 hPa"
,,,,OUT,"Collection Out","name","13","Text","Mexico City"
,,,,OUT,"Collection Out","country ","13","Text","MX"
,,,,OUT,"Collection Out","temp ","13","Text","16.96 °C"
,,,,OUT,"Collection Out","description","13","Text","Clear sky"
,,,,OUT,"Collection Out","feels_like","13","Text","15.89 °C"
,,,,OUT,"Collection Out","temp_max","13","Text","16.96 °C"
,,,,OUT,"Collection Out"," temp_min ","13","Text","10.25 °C"
,,,,OUT,"Collection Out","humidity","13","Text","45 %"
,,,,OUT,"Collection Out","speed","13","Text","2.06 m/s"
,,,,OUT,"Collection Out","pressure","13","Text","1024 hPa"
,,,,OUT,"Collection Out","name","14","Text","Singapore"
,,,,OUT,"Collection Out","country ","14","Text","SG"
,,,,OUT,"Collection Out","temp ","14","Text","84.15 °F"
,,,,OUT,"Collection Out","description","14","Text","Broken clouds"
,,,,OUT,"Collection Out","feels_like","14","Text","95.18 °F"
,,,,OUT,"Collection Out","temp_max","14","Text","86.2 °F"
,,,,OUT,"Collection Out"," temp_min ","14","Text","79.92 °F"
,,,,OUT,"Collection Out","humidity","14","Text","82 %"
,,,,OUT,"Collection Out","speed","14","Text","8.05 m/h"
,,,,OUT,"Collection Out","pressure","14","Text","1009 hPa"
,,,,OUT,"Collection Out","name","15","Text","Kyiv"
,,,,OUT,"Collection Out","country ","15","Text","UA"
,,,,OUT,"Collection Out","temp ","15","Text","20.37 °C"
,,,,OUT,"Collection Out","description","15","Text","Few clouds"
,,,,OUT,"Collection Out","feels_like","15","Text","19.53 °C"
,,,,OUT,"Collection Out","temp_max","15","Text","20.37 °C"
,,,,OUT,"Collection Out"," temp_min ","15","Text","20.37 °C"
,,,,OUT,"Collection Out","humidity","15","Text","41 %"
,,,,OUT,"Collection Out","speed","15","Text","4.9 m/s"
,,,,OUT,"Collection Out","pressure","15","Text","1014 hPa"
"Count Rows","Action",,"5/3/2024 2:26:46 PM"

,,,,IN,"Collection Name",,,"Text","Result"
,,,,OUT,"Count",,,"Number","15"
"Empty Collection?","Decision","False","5/3/2024 2:26:46 PM"
"Kill Excel","Action",,"5/3/2024 2:26:46 PM"

,,,,IN,"Process Name",,,"Text","EXCEL"
"Create File Path","Calculation","E:\Documents\BluePrism\Weather API\Output\Output - Input City Names.XLSX","5/3/2024 2:26:46 PM"
"Create Instance","Action",,"5/3/2024 2:26:46 PM"

,,,,OUT,"handle",,,"Number","1"
"Open Workbook","Action",,"5/3/2024 2:26:54 PM"

,,,,IN,"handle",,,"Number","1"
,,,,IN,"File name",,,"Text","E:\Documents\BluePrism\Weather API\Output\Output - Input City Names.XLSX"
"SE","Exception","ERROR: System Exception : File: E:\Documents\BluePrism\Weather API\Output\Output - Input City Names.XLSX does not exist or is not a file","5/3/2024 2:26:54 PM"
"Open Workbook","Action","ERROR: System Exception : File: E:\Documents\BluePrism\Weather API\Output\Output - Input City Names.XLSX does not exist or is not a file","5/3/2024 2:26:54 PM"
"Recover3","Recover",,"5/3/2024 2:26:54 PM"
"Save Current Workbook As","Action",,"5/3/2024 2:26:54 PM"

,,,,IN,"handle",,,"Number","1"
,,,,IN,"File name",,,"Text","E:\Documents\BluePrism\Weather API\Output\Output - Input City Names.XLSX"
,,,,OUT,"New Workbook Name",,,"Text",""
"Resume3","Resume",,"5/3/2024 2:26:55 PM"
"Create Worksheet","Action",,"5/3/2024 2:26:56 PM"

,,,,IN,"handle",,,"Number","1"
,,,,IN,"Workbook Name",,,"Text",""
"Write Collection","Action",,"5/3/2024 2:26:56 PM"

,,,,IN,"handle",,,"Number","1"
,,,,IN,"Workbook Name",,,"Text",""
,,,,IN,"Collection",,,,
,,,,IN,"Cell Reference",,,"Text","A1"
,,,,IN,"Include Column Names",,,"Flag","True"
,,,,IN,"Collection","name","1","Text","New York"
,,,,IN,"Collection","country ","1","Text","US"
,,,,IN,"Collection","temp ","1","Text","55.83 °F"
,,,,IN,"Collection","description","1","Text","Overcast clouds"
,,,,IN,"Collection","feels_like","1","Text","54.59 °F"
,,,,IN,"Collection","temp_max","1","Text","59.72 °F"
,,,,IN,"Collection"," temp_min ","1","Text","51.98 °F"
,,,,IN,"Collection","humidity","1","Text","74 %"
,,,,IN,"Collection","speed","1","Text","12.66 m/h"
,,,,IN,"Collection","pressure","1","Text","1023 hPa"
,,,,IN,"Collection","name","2","Text","London"
,,,,IN,"Collection","country ","2","Text","GB"
,,,,IN,"Collection","temp ","2","Text","11.1 °C"
,,,,IN,"Collection","description","2","Text","Light rain"
,,,,IN,"Collection","feels_like","2","Text","10.59 °C"
,,,,IN,"Collection","temp_max","2","Text","13.49 °C"
,,,,IN,"Collection"," temp_min ","2","Text","9.49 °C"
,,,,IN,"Collection","humidity","2","Text","89 %"
,,,,IN,"Collection","speed","2","Text","6.69 m/s"
,,,,IN,"Collection","pressure","2","Text","1009 hPa"
,,,,IN,"Collection","name","3","Text","Paris"
,,,,IN,"Collection","country ","3","Text","FR"
